device_id,device_name,wallet_id,location
21693,Motion Sensor 21693,89661,Prague
21694,Smart Light 21694,46854,Brasov
21695,Energy Monitor 21695,74259,Brasov
21696,Energy Monitor 21696,65978,Arad
21697,Smart Thermostat 21697,63707,Prague
21698,Security Camera 21698,88340,Madrid
21699,GPS Tracker 21699,84904,Barcelona
21700,GPS Tracker 21700,63935,Bucharest
21701,Humidity Sensor 21701,27608,Constanta
21702,Water Sensor 21702,77197,Brasov
21703,Motion Sensor 21703,91860,Madrid
21704,GPS Tracker 21704,19369,Budapest
21705,Energy Monitor 21705,1583,Warsaw
21706,Air Quality Sensor 21706,40614,Budapest
21707,Air Quality Sensor 21707,6105,Arad
21708,Water Sensor 21708,16335,Munich
21709,Smart Thermostat 21709,24265,Budapest
21710,Smart Light 21710,56230,Budapest
21711,Industrial Sensor 21711,21980,Madrid
21712,Industrial Sensor 21712,87596,Iasi
21713,Environmental Sensor 21713,41107,Iasi
21714,Security Camera 21714,53950,Munich
21715,Security Camera 21715,50234,Iasi
21716,GPS Tracker 21716,94737,Prague
21717,Security Camera 21717,22752,Vienna
21718,Temperature Sensor 21718,57368,Munich
21719,Energy Monitor 21719,10769,Vienna
21720,Energy Monitor 21720,50153,Bucharest
21721,Air Quality Sensor 21721,23990,Bucharest
21722,Smart Thermostat 21722,4806,Berlin
21723,Environmental Sensor 21723,48783,Craiova
21724,GPS Tracker 21724,25753,Barcelona
21725,GPS Tracker 21725,44952,Craiova
21726,Energy Monitor 21726,61221,Madrid
21727,Energy Monitor 21727,94354,Iasi
21728,Environmental Sensor 21728,43151,Warsaw
21729,Industrial Sensor 21729,5868,Bucharest
21730,Smart Thermostat 21730,39261,Vienna
21731,Air Quality Sensor 21731,41800,Arad
21732,Environmental Sensor 21732,16977,Barcelona
21733,Energy Monitor 21733,54207,Sibiu
21734,Environmental Sensor 21734,21516,Amsterdam
21735,Energy Monitor 21735,90119,Budapest
21736,Energy Monitor 21736,67686,Paris
21737,Energy Monitor 21737,80390,Vienna
21738,Air Quality Sensor 21738,8295,Berlin
21739,Smart Light 21739,41655,Bucharest
21740,Motion Sensor 21740,27207,Paris
21741,IoT Gateway 21741,46226,Amsterdam
21742,Smart Thermostat 21742,5696,Bucharest
21743,Air Quality Sensor 21743,94069,Craiova
21744,Smart Lock 21744,32757,Berlin
21745,Humidity Sensor 21745,18881,Barcelona
21746,Security Camera 21746,30920,Constanta
21747,Industrial Sensor 21747,20764,Madrid
21748,IoT Gateway 21748,29635,Arad
21749,Motion Sensor 21749,72767,Arad
21750,Industrial Sensor 21750,6740,Craiova
21751,Smart Light 21751,50963,Berlin
21752,Smart Lock 21752,18000,Craiova
21753,Air Quality Sensor 21753,5566,Warsaw
21754,Energy Monitor 21754,89635,Berlin
21755,Energy Monitor 21755,95547,Barcelona
21756,Temperature Sensor 21756,7556,Vienna
21757,Environmental Sensor 21757,17930,Bucharest
21758,GPS Tracker 21758,99142,Prague
21759,Air Quality Sensor 21759,46110,Timisoara
21760,Smart Lock 21760,94597,Prague
21761,Security Camera 21761,56854,Vienna
21762,Humidity Sensor 21762,16040,Prague
21763,Energy Monitor 21763,88995,Brasov
21764,Smart Lock 21764,89065,Vienna
21765,Smart Meter 21765,29183,Constanta
21766,Environmental Sensor 21766,48664,Oradea
21767,IoT Gateway 21767,67407,Craiova
21768,Industrial Sensor 21768,60422,Munich
21769,Industrial Sensor 21769,57862,Vienna
21770,Energy Monitor 21770,44497,Munich
21771,Security Camera 21771,56376,Oradea
21772,Energy Monitor 21772,47714,Paris
21773,Temperature Sensor 21773,99351,Warsaw
21774,IoT Gateway 21774,66845,Arad
21775,Water Sensor 21775,55921,Paris
21776,Motion Sensor 21776,63430,Madrid
21777,Energy Monitor 21777,53882,Berlin
21778,Temperature Sensor 21778,39952,Oradea
21779,Humidity Sensor 21779,44838,Iasi
21780,Security Camera 21780,56929,Amsterdam
21781,Air Quality Sensor 21781,90934,Berlin
21782,Water Sensor 21782,8479,Arad
21783,Industrial Sensor 21783,97427,Barcelona
21784,Air Quality Sensor 21784,63503,Brasov
21785,Environmental Sensor 21785,96472,Cluj-Napoca
21786,Temperature Sensor 21786,33784,Berlin
21787,Environmental Sensor 21787,37601,Arad
21788,Motion Sensor 21788,88851,Madrid
21789,IoT Gateway 21789,52959,Oradea
21790,Water Sensor 21790,76198,Bucharest
21791,Motion Sensor 21791,43722,Brasov
21792,Smart Light 21792,59984,Timisoara
21793,Humidity Sensor 21793,98956,Berlin
21794,Humidity Sensor 21794,66768,Cluj-Napoca
21795,Energy Monitor 21795,59086,Oradea
21796,Security Camera 21796,39413,Paris
21797,Humidity Sensor 21797,95817,Warsaw
21798,IoT Gateway 21798,93587,Sibiu
21799,Motion Sensor 21799,3823,Brasov
21800,Smart Thermostat 21800,1524,Budapest
21801,Smart Lock 21801,75936,Brasov
21802,Smart Lock 21802,91916,Sibiu
21803,Environmental Sensor 21803,15786,Timisoara
21804,Smart Lock 21804,96603,Prague
21805,Smart Thermostat 21805,39168,Paris
21806,Smart Lock 21806,16118,Cluj-Napoca
21807,Temperature Sensor 21807,73323,Bucharest
21808,IoT Gateway 21808,40749,Brasov
21809,Smart Lock 21809,75449,Munich
21810,Air Quality Sensor 21810,94880,Arad
21811,GPS Tracker 21811,36676,Vienna
21812,Smart Thermostat 21812,90496,Craiova
21813,Energy Monitor 21813,95609,Warsaw
21814,GPS Tracker 21814,58692,Paris
21815,GPS Tracker 21815,5747,Munich
21816,Temperature Sensor 21816,30957,Vienna
21817,Humidity Sensor 21817,31087,Iasi
21818,Smart Thermostat 21818,43085,Brasov
21819,Industrial Sensor 21819,54378,Berlin
21820,Smart Lock 21820,72571,Timisoara
21821,Water Sensor 21821,83737,Vienna
21822,Smart Light 21822,65466,Brasov
21823,IoT Gateway 21823,13600,Vienna
21824,Smart Thermostat 21824,90480,Arad
21825,Environmental Sensor 21825,85192,Prague
21826,Industrial Sensor 21826,4448,Bucharest
21827,Smart Lock 21827,84519,Constanta
21828,Energy Monitor 21828,74573,Barcelona
21829,Smart Thermostat 21829,91157,Sibiu
21830,Temperature Sensor 21830,14732,Bucharest
21831,Security Camera 21831,17613,Vienna
21832,Smart Meter 21832,28377,Oradea
21833,Motion Sensor 21833,21822,Warsaw
21834,Air Quality Sensor 21834,31806,Amsterdam
21835,Humidity Sensor 21835,95212,Berlin
21836,Industrial Sensor 21836,51341,Craiova
21837,Smart Thermostat 21837,33623,Warsaw
21838,Temperature Sensor 21838,61774,Berlin
21839,Motion Sensor 21839,29396,Craiova
21840,Air Quality Sensor 21840,64097,Sibiu
21841,Water Sensor 21841,33221,Madrid
21842,Motion Sensor 21842,21029,Paris
21843,Water Sensor 21843,1293,Bucharest
21844,Smart Light 21844,70022,Barcelona
21845,GPS Tracker 21845,8950,Warsaw
21846,Motion Sensor 21846,87218,Vienna
21847,Environmental Sensor 21847,88896,Vienna
21848,Smart Light 21848,67587,Vienna
21849,Smart Thermostat 21849,87521,Paris
21850,Security Camera 21850,6658,Amsterdam
21851,Smart Thermostat 21851,19192,Prague
21852,Motion Sensor 21852,76637,Prague
21853,Environmental Sensor 21853,25912,Madrid
21854,Environmental Sensor 21854,38186,Barcelona
21855,Temperature Sensor 21855,86334,Craiova
21856,Air Quality Sensor 21856,7862,Warsaw
21857,GPS Tracker 21857,20756,Sibiu
21858,Air Quality Sensor 21858,93295,Warsaw
21859,Energy Monitor 21859,79324,Constanta
21860,Energy Monitor 21860,92674,Craiova
21861,Smart Lock 21861,28816,Warsaw
21862,Water Sensor 21862,90485,Barcelona
21863,Water Sensor 21863,2357,Bucharest
21864,Energy Monitor 21864,26246,Paris
21865,Smart Meter 21865,17880,Timisoara
21866,Smart Meter 21866,88760,Oradea
21867,Smart Light 21867,86244,Paris
21868,Smart Lock 21868,78850,Oradea
21869,Motion Sensor 21869,99949,Sibiu
21870,Smart Meter 21870,33020,Craiova
21871,Water Sensor 21871,59330,Iasi
21872,Security Camera 21872,22698,Oradea
21873,IoT Gateway 21873,33701,Berlin
21874,IoT Gateway 21874,77737,Brasov
21875,Smart Lock 21875,99471,Prague
21876,Security Camera 21876,26419,Arad
21877,Industrial Sensor 21877,17503,Constanta
21878,Air Quality Sensor 21878,43545,Amsterdam
21879,Humidity Sensor 21879,47802,Bucharest
21880,Smart Lock 21880,42133,Munich
21881,Air Quality Sensor 21881,15615,Vienna
21882,Industrial Sensor 21882,21366,Prague
21883,Humidity Sensor 21883,25720,Amsterdam
21884,Humidity Sensor 21884,44666,Sibiu
21885,Humidity Sensor 21885,94237,Arad
21886,GPS Tracker 21886,48885,Sibiu
21887,Smart Light 21887,40662,Madrid
21888,Smart Meter 21888,87194,Budapest
21889,Smart Lock 21889,70743,Vienna
21890,Industrial Sensor 21890,82891,Barcelona
21891,Smart Light 21891,71043,Craiova
21892,IoT Gateway 21892,60522,Brasov
21893,Environmental Sensor 21893,69928,Amsterdam
21894,Energy Monitor 21894,76082,Timisoara
21895,Environmental Sensor 21895,73353,Vienna
21896,Smart Thermostat 21896,18428,Vienna
21897,GPS Tracker 21897,30802,Warsaw
21898,Energy Monitor 21898,3870,Vienna
21899,Environmental Sensor 21899,19354,Warsaw
21900,Environmental Sensor 21900,8424,Constanta
21901,GPS Tracker 21901,93449,Warsaw
21902,Industrial Sensor 21902,91560,Prague
21903,Smart Meter 21903,24791,Vienna
21904,Air Quality Sensor 21904,71869,Paris
21905,IoT Gateway 21905,84892,Budapest
21906,Environmental Sensor 21906,99159,Madrid
21907,Industrial Sensor 21907,65551,Prague
21908,Industrial Sensor 21908,68635,Madrid
21909,Environmental Sensor 21909,83206,Craiova
21910,Security Camera 21910,84572,Munich
21911,Environmental Sensor 21911,66476,Sibiu
21912,Energy Monitor 21912,32410,Budapest
21913,Smart Thermostat 21913,36250,Sibiu
21914,Smart Lock 21914,36200,Budapest
21915,Humidity Sensor 21915,54288,Cluj-Napoca
21916,Air Quality Sensor 21916,76697,Brasov
21917,Environmental Sensor 21917,79347,Madrid
21918,Energy Monitor 21918,35427,Bucharest
21919,Water Sensor 21919,14780,Brasov
21920,Environmental Sensor 21920,58255,Constanta
21921,Air Quality Sensor 21921,34656,Madrid
21922,Energy Monitor 21922,15101,Barcelona
21923,Smart Light 21923,6669,Brasov
21924,Water Sensor 21924,23475,Vienna
21925,Smart Lock 21925,19971,Craiova
21926,IoT Gateway 21926,52297,Iasi
21927,GPS Tracker 21927,57359,Timisoara
21928,Air Quality Sensor 21928,3520,Vienna
21929,Temperature Sensor 21929,63600,Munich
21930,Smart Meter 21930,16068,Prague
21931,Energy Monitor 21931,18818,Prague
21932,Air Quality Sensor 21932,84230,Craiova
21933,Smart Meter 21933,76230,Munich
21934,Security Camera 21934,64392,Arad
21935,Smart Light 21935,38331,Sibiu
21936,Motion Sensor 21936,68572,Warsaw
21937,Smart Lock 21937,74301,Sibiu
21938,Environmental Sensor 21938,69331,Brasov
21939,Air Quality Sensor 21939,36381,Cluj-Napoca
21940,Air Quality Sensor 21940,60996,Craiova
21941,Smart Light 21941,8777,Berlin
21942,Industrial Sensor 21942,8845,Oradea
21943,Water Sensor 21943,90034,Constanta
21944,GPS Tracker 21944,64718,Timisoara
21945,Smart Thermostat 21945,98484,Timisoara
21946,Security Camera 21946,89456,Bucharest
21947,Energy Monitor 21947,16075,Munich
21948,Motion Sensor 21948,33117,Berlin
21949,Smart Meter 21949,84391,Prague
21950,Water Sensor 21950,29202,Sibiu
21951,Humidity Sensor 21951,7248,Bucharest
21952,Smart Lock 21952,49045,Arad
21953,Smart Light 21953,11648,Brasov
21954,GPS Tracker 21954,48285,Cluj-Napoca
21955,Smart Light 21955,74875,Craiova
21956,Smart Light 21956,34086,Budapest
21957,Temperature Sensor 21957,64183,Iasi
21958,Air Quality Sensor 21958,60852,Warsaw
21959,Industrial Sensor 21959,74461,Constanta
21960,Temperature Sensor 21960,90967,Bucharest
21961,Smart Lock 21961,75209,Iasi
21962,Energy Monitor 21962,16723,Munich
21963,Industrial Sensor 21963,35555,Oradea
21964,Smart Thermostat 21964,97279,Bucharest
21965,Humidity Sensor 21965,95021,Berlin
21966,Security Camera 21966,34675,Prague
21967,Water Sensor 21967,38001,Bucharest
21968,Environmental Sensor 21968,28454,Cluj-Napoca
21969,Humidity Sensor 21969,46495,Craiova
21970,Temperature Sensor 21970,216,Barcelona
21971,Smart Light 21971,55626,Prague
21972,GPS Tracker 21972,22436,Sibiu
21973,Industrial Sensor 21973,28424,Paris
21974,Industrial Sensor 21974,42461,Berlin
21975,Security Camera 21975,26692,Munich
21976,Motion Sensor 21976,63477,Arad
21977,Smart Thermostat 21977,36693,Iasi
21978,GPS Tracker 21978,91189,Brasov
21979,Temperature Sensor 21979,99829,Craiova
21980,Smart Light 21980,39601,Madrid
21981,Smart Light 21981,33695,Timisoara
21982,Energy Monitor 21982,82089,Barcelona
21983,Security Camera 21983,53089,Budapest
21984,Water Sensor 21984,62492,Bucharest
21985,Environmental Sensor 21985,38762,Budapest
21986,Water Sensor 21986,88621,Paris
21987,Industrial Sensor 21987,85734,Madrid
21988,Air Quality Sensor 21988,56067,Warsaw
21989,Smart Thermostat 21989,34711,Barcelona
21990,Humidity Sensor 21990,97559,Cluj-Napoca
21991,GPS Tracker 21991,33661,Vienna
21992,Industrial Sensor 21992,56745,Barcelona
21993,Smart Lock 21993,30796,Constanta
21994,Humidity Sensor 21994,39167,Amsterdam
21995,Temperature Sensor 21995,72228,Brasov
21996,Humidity Sensor 21996,4180,Amsterdam
21997,Smart Lock 21997,82990,Warsaw
21998,Humidity Sensor 21998,51863,Paris
21999,IoT Gateway 21999,42350,Cluj-Napoca
22000,Temperature Sensor 22000,44559,Cluj-Napoca
22001,GPS Tracker 22001,68552,Oradea
22002,Temperature Sensor 22002,19597,Prague
22003,Security Camera 22003,92131,Amsterdam
22004,Energy Monitor 22004,91894,Barcelona
22005,Air Quality Sensor 22005,2002,Berlin
22006,Smart Meter 22006,57231,Paris
22007,Security Camera 22007,83362,Iasi
22008,Security Camera 22008,71490,Oradea
22009,Temperature Sensor 22009,50291,Constanta
22010,IoT Gateway 22010,59818,Bucharest
22011,IoT Gateway 22011,3645,Madrid
22012,Air Quality Sensor 22012,63700,Iasi
22013,Environmental Sensor 22013,80967,Munich
22014,Smart Lock 22014,19170,Vienna
22015,Motion Sensor 22015,24173,Munich
22016,Water Sensor 22016,92551,Arad
22017,Smart Thermostat 22017,47550,Budapest
22018,Energy Monitor 22018,93091,Timisoara
22019,Water Sensor 22019,86204,Brasov
22020,Smart Meter 22020,50833,Timisoara
22021,Temperature Sensor 22021,91425,Craiova
22022,Smart Thermostat 22022,10773,Paris
22023,IoT Gateway 22023,48172,Prague
22024,Smart Thermostat 22024,41848,Iasi
22025,Temperature Sensor 22025,61567,Timisoara
22026,Motion Sensor 22026,57386,Warsaw
22027,Humidity Sensor 22027,58013,Amsterdam
22028,Energy Monitor 22028,21351,Arad
22029,Smart Meter 22029,66870,Bucharest
22030,Air Quality Sensor 22030,71817,Amsterdam
22031,Smart Lock 22031,96725,Oradea
22032,GPS Tracker 22032,28169,Timisoara
22033,Motion Sensor 22033,20587,Timisoara
22034,Smart Lock 22034,91988,Madrid
22035,Energy Monitor 22035,14021,Vienna
22036,Energy Monitor 22036,94312,Constanta
22037,Air Quality Sensor 22037,54646,Arad
22038,Humidity Sensor 22038,8424,Madrid
22039,Smart Meter 22039,50688,Vienna
22040,Smart Thermostat 22040,70868,Cluj-Napoca
22041,Smart Light 22041,97389,Oradea
22042,Smart Light 22042,73667,Cluj-Napoca
22043,Motion Sensor 22043,61543,Munich
22044,Environmental Sensor 22044,33815,Vienna
22045,Smart Meter 22045,72559,Budapest
22046,Environmental Sensor 22046,51175,Arad
22047,Smart Meter 22047,52500,Amsterdam
22048,Smart Meter 22048,14408,Paris
22049,Energy Monitor 22049,36457,Amsterdam
22050,Humidity Sensor 22050,87431,Vienna
22051,Humidity Sensor 22051,45138,Craiova
22052,Air Quality Sensor 22052,92194,Paris
22053,Environmental Sensor 22053,79777,Madrid
22054,Industrial Sensor 22054,91905,Amsterdam
22055,Humidity Sensor 22055,78237,Berlin
22056,Air Quality Sensor 22056,81315,Constanta
22057,Air Quality Sensor 22057,64664,Warsaw
22058,Smart Light 22058,23159,Sibiu
22059,Smart Meter 22059,17553,Munich
22060,Security Camera 22060,50500,Sibiu
22061,Smart Light 22061,54959,Berlin
22062,Industrial Sensor 22062,46538,Bucharest
22063,Smart Meter 22063,69148,Oradea
22064,Air Quality Sensor 22064,14258,Brasov
22065,Air Quality Sensor 22065,37413,Constanta
22066,Energy Monitor 22066,85121,Cluj-Napoca
22067,Smart Lock 22067,31648,Cluj-Napoca
22068,Water Sensor 22068,38123,Barcelona
22069,Environmental Sensor 22069,88918,Cluj-Napoca
22070,Humidity Sensor 22070,88619,Bucharest
22071,Smart Light 22071,28168,Constanta
22072,Smart Light 22072,49100,Berlin
22073,Environmental Sensor 22073,47271,Cluj-Napoca
22074,Air Quality Sensor 22074,97522,Craiova
22075,Temperature Sensor 22075,79051,Arad
22076,Smart Light 22076,14828,Cluj-Napoca
22077,Energy Monitor 22077,22411,Prague
22078,Smart Lock 22078,99940,Munich
22079,Smart Meter 22079,10115,Iasi
22080,IoT Gateway 22080,94980,Arad
22081,Environmental Sensor 22081,22780,Paris
22082,Air Quality Sensor 22082,58932,Craiova
22083,Smart Thermostat 22083,24302,Craiova
22084,IoT Gateway 22084,99971,Timisoara
22085,Smart Thermostat 22085,94110,Amsterdam
22086,Smart Lock 22086,61063,Iasi
22087,Smart Light 22087,87665,Prague
22088,Smart Light 22088,48355,Sibiu
22089,Environmental Sensor 22089,35485,Vienna
22090,Smart Thermostat 22090,88575,Munich
22091,Air Quality Sensor 22091,55845,Munich
22092,Motion Sensor 22092,90321,Vienna
22093,Humidity Sensor 22093,6648,Munich
22094,Security Camera 22094,49711,Sibiu
22095,GPS Tracker 22095,37066,Bucharest
22096,Motion Sensor 22096,62655,Iasi
22097,Smart Light 22097,88362,Munich
22098,Humidity Sensor 22098,33776,Oradea
22099,Smart Light 22099,95542,Barcelona
22100,Smart Thermostat 22100,89471,Bucharest
22101,Smart Lock 22101,70700,Warsaw
22102,Air Quality Sensor 22102,61691,Prague
22103,Air Quality Sensor 22103,52373,Paris
22104,IoT Gateway 22104,81167,Madrid
22105,Smart Thermostat 22105,91387,Madrid
22106,Smart Thermostat 22106,20750,Budapest
22107,Water Sensor 22107,371,Sibiu
22108,IoT Gateway 22108,32149,Paris
22109,Environmental Sensor 22109,4400,Constanta
22110,Smart Thermostat 22110,34308,Sibiu
22111,Smart Thermostat 22111,86635,Timisoara
22112,Smart Light 22112,65086,Sibiu
22113,Motion Sensor 22113,60090,Constanta
22114,Motion Sensor 22114,83492,Cluj-Napoca
22115,Environmental Sensor 22115,23361,Paris
22116,Water Sensor 22116,81207,Madrid
22117,GPS Tracker 22117,41855,Prague
22118,Air Quality Sensor 22118,48463,Craiova
22119,GPS Tracker 22119,68214,Madrid
22120,Industrial Sensor 22120,89504,Oradea
22121,Water Sensor 22121,30193,Barcelona
22122,Smart Lock 22122,34148,Paris
22123,IoT Gateway 22123,34408,Bucharest
22124,Humidity Sensor 22124,73576,Constanta
22125,GPS Tracker 22125,44722,Craiova
22126,Air Quality Sensor 22126,71235,Paris
22127,Air Quality Sensor 22127,29225,Oradea
22128,Smart Lock 22128,74842,Paris
22129,IoT Gateway 22129,39368,Sibiu
22130,Energy Monitor 22130,83331,Craiova
22131,IoT Gateway 22131,84900,Sibiu
22132,Humidity Sensor 22132,79508,Vienna
22133,Air Quality Sensor 22133,41298,Barcelona
22134,Smart Light 22134,84175,Bucharest
22135,Humidity Sensor 22135,78539,Oradea
22136,Smart Light 22136,30513,Munich
22137,Temperature Sensor 22137,76797,Cluj-Napoca
22138,Smart Light 22138,95631,Iasi
22139,Air Quality Sensor 22139,85946,Vienna
22140,Smart Meter 22140,47817,Constanta
22141,Air Quality Sensor 22141,23207,Madrid
22142,Air Quality Sensor 22142,39040,Warsaw
22143,Environmental Sensor 22143,28538,Oradea
22144,Industrial Sensor 22144,49016,Paris
22145,Environmental Sensor 22145,73767,Iasi
22146,Air Quality Sensor 22146,30121,Constanta
22147,IoT Gateway 22147,77166,Oradea
22148,Air Quality Sensor 22148,33589,Berlin
22149,Energy Monitor 22149,40111,Munich
22150,Water Sensor 22150,1775,Madrid
22151,Security Camera 22151,29420,Timisoara
22152,Smart Light 22152,44301,Prague
22153,Humidity Sensor 22153,57594,Warsaw
22154,Environmental Sensor 22154,48450,Timisoara
22155,GPS Tracker 22155,54960,Iasi
22156,Smart Meter 22156,13818,Berlin
22157,Environmental Sensor 22157,29029,Sibiu
22158,Smart Meter 22158,14222,Oradea
22159,Humidity Sensor 22159,35613,Bucharest
22160,Smart Thermostat 22160,8752,Paris
22161,Energy Monitor 22161,24155,Madrid
22162,Motion Sensor 22162,87601,Warsaw
22163,Motion Sensor 22163,78211,Madrid
22164,Smart Meter 22164,64902,Warsaw
22165,Industrial Sensor 22165,14772,Craiova
22166,IoT Gateway 22166,70176,Iasi
22167,Environmental Sensor 22167,49593,Budapest
22168,Smart Light 22168,60544,Warsaw
